Title,URL,Location
行政副总厨 Executive Sous Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112148/apply/email,"China, Beijing, Beijing"
中餐厅经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110856/apply/email,"China, Henan, Nanyang"
宾客服务接待员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/109223/apply/email,"China, Beijing, Beijing"
礼宾主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108551/apply/email,"China, Beijing, Beijing"
中餐厅主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108552/apply/email,"China, Beijing, Beijing"
西餐厅经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108550/apply/email,"China, Beijing, Beijing"
高级餐饮客务服务主管-盈中餐/恰西餐/大堂吧/热点吧 Senior F&B Guest Service Supervisor -Ying/Char/Lobby/Top Bar,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/106191/apply/email,"China, Beijing, Beijing"
消防中控员 CCTV Controller,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/106184/apply/email,"China, Beijing, Beijing"
Lobby Ambassador ロビーアンバサダー/インターコンチネンタルホテル大阪　,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118316/apply/email,"Japan, Osaka, Osaka"
前厅宾客服务接待,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110710/apply/email,"China, Shaanxi, Xi'an"
礼宾员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110709/apply/email,"China, Shaanxi, Xi'an"
安全员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110708/apply/email,"China, Shaanxi, Xi'an"
西厨厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110711/apply/email,"China, Shaanxi, Xi'an"
宴会主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110567/apply/email,"China, Shaanxi, Xi'an"
Reservation Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118623/apply/email,"India, Fort Barwara"
Reservation Host,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118619/apply/email,"India, Fort Barwara"
Outlet Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118559/apply/email,"Qatar, Doha"
Experience Runner (Concierge/Reception),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118551/apply/email,"Switzerland, Crans-Montana"
Sales Manager 销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118379/apply/email,"China, Beijing, Luzhou"
厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118508/apply/email,"China, Beijing, Xi'an"
市场销售总监-昆明古滇名城皇冠假日酒店 Director of Sales & Marketing - Crowne Plaza Kunming Ancient Dian Town,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118502/apply/email,"China, Beijing, Kunming"
Coffee Shop Supervisor 西餐厅主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108740/apply/email,"China, Guangdong, Shenzhen"
Guest Service Manager 宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118488/apply/email,"China, Shanghai"
中餐厅迎宾员 Hostess / Host,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/107859/apply/email,"China, Chongqing, Chongqing"
Demi Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118365/apply/email,"Fiji, Nadi"
Housekeeping Attendant-Laundry 洗衣房员工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118362/apply/email,"China, Beijing, Chongqing"
卫生经理 Hygiene Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113287/apply/email,"China, Shanghai, Shanghai"
"Chef de Partie (Western), Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118314/apply/email,"Singapore, Singapore"
"Bartender, Crowne Plaza Changi Aiport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118310/apply/email,"Singapore, Singapore"
"Guest Relations Officer (F&B), Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118307/apply/email,"Singapore, Singapore"
"Junior Sous Chef (Western), Crowne Plaza Changi Aiport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118311/apply/email,"Singapore, Singapore"
"Junior Sous Chef (Gardemanger), Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118312/apply/email,"Singapore, Singapore"
"F&B Supervisor, Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/105679/apply/email,"Singapore, Singapore"
"Chef De Partie (Western Cuisine), Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/104408/apply/email,"Singapore, Singapore"
Assistant Pastry Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118301/apply/email,"Maldives, Lhaviyani Atoll"
Guest Experience Maker (GEM),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116746/apply/email,"Maldives, Lhaviyani Atoll"
Guest Experience Maker (GEM) * German speaking,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117052/apply/email,"Maldives, Lhaviyani Atoll"
Gestionnaire de l'Approvisionnement F/H - Carlton Cannes,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118294/apply/email,"France, Cannes"
宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110732/apply/email,"China, Beijing, Tongren"
市场销售总监-杭州拱墅假日酒店 Director of Sales & Marketing - Holiday Inn Hangzhou Gongshu,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118226/apply/email,"China, Beijing, Hangzhou"
ゲストサービス／フロントオフィス | Guest Service Agent - Hotel Indigo Tokyo Shibuya,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112250/apply/email,"Japan, Tokyo, Shibuya-ku"
Guest Experience Team | ゲスト・エクスペリエンス・チーム - Hotel Indigo Tokyo Shibuya,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112270/apply/email,"Japan, Tokyo, Shibuya-ku"
Head Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117821/apply/email,"Papua New Guinea, Port Moresby"
市场销售总监-襄阳洲际酒店 Director of Sales & Marketing - InterContinental Xiangyang,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117300/apply/email,"China, Xiangyang"
Events Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118168/apply/email,"Japan, Kyoto, Kyoto-shi"
Assistant Restaurant Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118163/apply/email,"Japan, Kyoto, Kyoto-shi"
Sous Chef - (Chinese cuisine) at InterContinental Chiang Mai The Mae Ping,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118138/apply/email,"Thailand, Chiang Mai"
销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118141/apply/email,"China, Shaanxi, Xi'an"
Assistant Chinese Restaurant Manager (Thai) at InterContinental Chiang Mai The Mae Ping,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118142/apply/email,"Thailand, Chiang Mai"
Baker 面包师/饼房副厨师长,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118096/apply/email,"China, Beijing, Chongqing"
Marketing Communications Executive,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118012/apply/email,"Japan, Kyoto, Kyoto-shi"
Associate - F&B Service,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118055/apply/email,"India, Jammu and Kashmir, Katra"
On Call Banquet Server - InterContinental Washington D.C - The Wharf,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116495/apply/email,"United States, DC, Washington"
Payroll Specialist/Accounts Payable- InterContinental Washington D.C – The Wharf,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/107911/apply/email,"United States, DC, Washington"
Housekeeping Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118007/apply/email,"Japan, Kyoto, Kyoto-shi"
Assistant Front Office Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118004/apply/email,"Japan, Kyoto, Kyoto-shi"
Housekeeping Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118006/apply/email,"Japan, Kyoto, Kyoto-shi"
Duty Engineer 值班工程师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115014/apply/email,"China, Beijing, Xi'an"
Guest Service Center Supervisor 宾客服务中心主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115017/apply/email,"China, Beijing, Xi'an"
Specialty Chef-Botanica 西厨房厨师长（重林）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116147/apply/email,"China, Beijing, Chongqing"
Chinese Restaurant Service Supervisor 中餐厅服务主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113718/apply/email,"China, Beijing, Xi'an"
Technician Electrical-HV 工程技工-强电,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115011/apply/email,"China, Beijing, Xi'an"
Substitute Houseperson (190242),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117980/apply/email,"United States, New York, New York"
Lobby Host 前台接待,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113213/apply/email,"China, Beijing, Xiamen"
Senior Sales Manager 资深销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108786/apply/email,"China, Beijing, Xi'an"
Executive Club Agent 行政酒廊接待员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108622/apply/email,"China, Beijing, Xi'an"
Bellman 行李员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108682/apply/email,"China, Beijing, Xi'an"
Housekeeping Attendant 客房部服务员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108994/apply/email,"China, Beijing, Xiamen"
Housekeeping  Supervisor 客房部主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108992/apply/email,"China, Beijing, Xiamen"
Guest Services Manager 宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108991/apply/email,"China, Beijing, Xiamen"
Welcome Host 迎宾司仪,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108767/apply/email,"China, Beijing, Xi'an"
Chef de Partie 厨师主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/108966/apply/email,"China, Beijing, Xiamen"
Commis Chef 初级厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/101831/apply/email,"China, Beijing, Xiamen"
Pastry Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117970/apply/email,"India, Fort Barwara"
Food & Beverage Sales Manager 餐饮销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117733/apply/email,"China, Beijing, Chongqing"
Guest Experience Maker (GEM),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117885/apply/email,"India, Fort Barwara"
Guest Services Supervisor 宾客服务主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113817/apply/email,"China, Beijing, Xi'an"
Technician-HAVC 工程技工-暖通空调技工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115013/apply/email,"China, Beijing, Xi'an"
Executive Club Agent 行政酒廊接待员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113731/apply/email,"China, Beijing, Xi'an"
Sales Manager 销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113699/apply/email,"China, Beijing, Xi'an"
Universal worker万能工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113710/apply/email,"China, Beijing, Xi'an"
Guest Services Agent 宾客服务接待员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113730/apply/email,"China, Beijing, Xi'an"
Sales Executive 销售主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113702/apply/email,"China, Beijing, Xi'an"
Guest Relation Officer 宾客关系主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116618/apply/email,"China, Beijing, Chongqing"
Technician Electrical -LV 工程技工-弱电,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115012/apply/email,"China, Beijing, Xi'an"
Front Office Agent /インターコンチネンタルホテル大阪,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117894/apply/email,"Japan, Osaka, Osaka"
Fitness Attendant/ インターコンチネンタルホテル大阪,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117751/apply/email,"Japan, Osaka, Osaka"
Spa Therapist & Beautician,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117858/apply/email,"Italy, Rome"
"Housekeeping Supervisor, Crowne Plaza Changi Airport",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117843/apply/email,"Singapore, Singapore"
Fusion Cuisine Chef De Partie  西式融合餐厨师主管/领班,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115793/apply/email,"China, Beijing, Chongqing"
总经理 - 佛山保利洲际酒店 General Manager - InterContinental Foshan,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117824/apply/email,"China, Guangdong, Foshan"
Room Attendant - The Willard InterContinental Washington,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/106723/apply/email,"United States, DC, Washington"
Sales / Meeting & Event Executive (会务)销售主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115555/apply/email,"China, Guangdong, Shenzhen"
Lobby Ambassador at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117683/apply/email,"United Arab Emirates, Ras Al Khaimah"
业务拓展经理Business Development Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112686/apply/email,"China, Fujian, Fuzhou"
工程技工Technician,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112900/apply/email,"China, Fujian, Fuzhou"
保安员Security Guard,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112757/apply/email,"China, Fujian, Fuzhou"
洗衣房副经理 Assistant Laundry Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/111807/apply/email,"China, Fujian, Fuzhou"
公共区域主管 Public Area Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/111808/apply/email,"China, Fujian, Fuzhou"
宴会服务主管 Banquet Service Team Leader,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/111809/apply/email,"China, Fujian, Fuzhou"
人力资源主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/110447/apply/email,"China, Shaanxi, Xi'an"
Maintenance Utility,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/105040/apply/email,"United States, Missouri, Fort Leonard Wood"
Banquet Cook - InterContinental Washington D.C – The Wharf,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/106894/apply/email,"United States, DC, Washington"
智选假日酒店总经理优才计划（大中华区）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/100503/apply/email,"China, Shanghai, Shanghai"
Outlet Manager (3 Merchants Restaurant),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117419/apply/email,"Laos, Vientiane"
Supv Housekeeping,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117587/apply/email,"United States, Virginia, Petersburg"
Cost Controller,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117574/apply/email,"India, Fort Barwara"
Storekeeper,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117421/apply/email,"Singapore, Singapore"
餐饮服务主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115788/apply/email,"China, Beijing, Beijing"
Marketing & PR Manager (THAI) at InterContinental Chiang Mai The Mae Ping,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117297/apply/email,"Thailand, Chiang Mai"
西餐厅主管 ADD Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117275/apply/email,"China, Beijing, Xi'an"
Spa Therapist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117305/apply/email,"India, Fort Barwara"
Experience Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117304/apply/email,"India, Fort Barwara"
中餐厅主管 Chinese Restaurant Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117276/apply/email,"China, Beijing, Xi'an"
Nurse,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117388/apply/email,"India, Fort Barwara"
Front Desk Agent - Hotel Indigo Old Town Alexandria,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115335/apply/email,"United States, Virginia, Alexandria"
Maintenance Representative - Hotel Indigo Old Town Alexandria,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115336/apply/email,"United States, Virginia, Alexandria"
客务主任 Guest Relations Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114808/apply/email,"China, Beijing, Xi'an"
Lobby Bar Supervisor 大堂吧主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113725/apply/email,"China, Beijing, Nanjing"
大堂吧副经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115311/apply/email,"China, Beijing, Shenzhen"
厨师主管Chef De Partie,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115365/apply/email,"China, Guangdong, Guangzhou"
资深销售经理Senior Sales Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113653/apply/email,"China, Shanghai, Shanghai"
Bell Services Agent - Holiday Inn Singapore Little India,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113547/apply/email,"Singapore, Singapore"
市场销售总监-杭州上城英迪格酒店 Director of Sales & Marketing - Hotel Indigo Hangzhou Uptown,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113391/apply/email,"China, Beijing, Hangzhou"
人力资源主管/协调员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113593/apply/email,"China, Jiangsu, Suzhou"
Reservation Sales Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114945/apply/email,"Qatar, Doha"
Guest Service Manager宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113771/apply/email,"China, Beijing, Nanjing"
Cost Controller Manager 成本控制经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113774/apply/email,"China, Beijing, Nanjing"
西餐厅领班 ADD Captain,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114798/apply/email,"China, Beijing, Xi'an"
送餐服务 Room Service Attendant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114753/apply/email,"China, Beijing, Xi'an"
Trainee 实习生,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114749/apply/email,"China, Beijing, Jiuzhaigou"
餐厅主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113807/apply/email,"China, Beijing, Nanjing"
Restaurant Host 餐厅接待,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114748/apply/email,"China, Beijing, Jiuzhaigou"
点心主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113738/apply/email,"China, Beijing, Quanzhou"
Valet Attendant 客衣员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113327/apply/email,"China, Beijing, Chengdu"
Floor Attendant 楼层服务员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113326/apply/email,"China, Beijing, Chengdu"
楼层服务员 Floor Attendant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114815/apply/email,"China, Beijing, Xi'an"
礼宾主管 Concerige Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114809/apply/email,"China, Beijing, Xi'an"
宾客服务经理Guest Services Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/113657/apply/email,"China, Shanghai, Shanghai"
餐厅咨客  Hostess,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/114755/apply/email,"China, Beijing, Xi'an"
